DATA 2010-05-20 23:31:16    0 13800000 0.00 0.03 0.00 396996.75  168  230  230  230 
DATA 2010-05-21 01:50:16    0 12480000 0.00 0.03 0.00 396996.75   61  208  208  208 
DATA 2010-05-21 01:51:16    0 12420000 0.00 0.01 0.00 163996.75   61  207  207  207 
DATA 2010-05-21 01:55:17    0 12180000 0.00 0.03 0.00 396996.75   61  203  203  203 
DATA 2010-05-21 03:15:17    0 6180000 0.00 0.03 0.00 180996.75   61  103  103  103 
DATA 2010-05-21 03:16:17    0 5760000 0.00 0.06 0.00 396996.75   61   96   96   96 
DATA 2010-05-21 03:20:17    0 7080000 0.00 0.05 0.00 396996.75   61  118  118  118 
DATA 2010-05-21 03:30:17    0 6060000 0.00 0.06 0.00 366996.75   61  101  101  101 
DATA 2010-05-21 03:35:17    0 6180000 0.00 0.06 0.00 396996.75   61  103  103  103 
DATA 2010-05-21 22:08:12    0 11400000 0.00 0.01 0.00 89496.75   61  190  190  190 
DATA 2010-05-23 01:29:13    0 11760000 0.00 0.01 0.00 96996.75   61  196  196  196 
DATA 2010-05-23 01:46:14    0 12000000 0.00 0.03 0.00 396996.75   61  200  200  200 
DATA 2010-05-23 02:00:14    0 7200000 0.00 0.05 0.00 396996.75   61  120  120  120 
DATA 2010-05-23 02:06:14    0 8760000 0.00 0.02 0.00 183996.75   61  146  146  146 
DATA 2010-05-23 02:11:14    0 11160000 0.00 0.02 0.00 172996.75   61  186  186  186 
DATA 2010-05-23 02:11:14    0 7620000 0.00 0.02 0.00 165996.75   61  127  127  127 
DATA 2010-05-23 02:21:14    0 10560000 0.00 0.01 0.00 122996.75   61  176  176  176 
DATA 2010-05-23 02:21:14    0 10560000 0.00 0.02 0.00 162996.75   61  176  176  176 
DATA 2010-05-23 03:38:15    0 4020000 0.00 0.02 0.00 96996.75   61   67   67   67 
DATA 2010-05-23 23:31:15    0 15240000 0.00 0.02 0.00 326996.75  147  254  254  254 
DATA 2010-05-23 23:31:15    0 8940000 0.00 0.04 0.00 396996.75  179  149  149  149 
DATA 2010-05-24 01:51:16    0 11460000 0.00 0.03 0.00 396996.75   61  191  191  191 
DATA 2010-05-25 01:11:13    0 13620000 0.00 0.03 0.00 396996.75   61  227  227  227 
DATA 2010-05-26 21:50:13    0 13980000 0.00 0.01 0.00 106996.75  235  233  233  233 
DATA 2010-05-26 21:51:13    0 11340000 0.00 0.03 0.00 396996.75  262  189  189  189 
DATA 2010-05-26 21:51:13    0 8880000 0.00 0.04 0.00 396996.75  268  148  148  148 
DATA 2010-05-26 21:51:13    0 15600000 0.00 0.01 0.00 186996.75  231  260  260  260 
DATA 2010-05-26 21:51:13    0 15960000 0.00 0.02 0.00 396996.75  219  266  266  266 
DATA 2010-05-26 21:51:13    0 15180000 0.00 0.03 0.00 396996.75  235  253  253  253 
DATA 2010-05-26 22:50:14    0 15600000 0.00 0.01 0.00 186996.75  172  260  260  260 
DATA 2010-05-26 22:51:14    0 8880000 0.00 0.04 0.00 396996.75  208  148  148  148 
DATA 2010-05-26 22:51:14    0 15960000 0.00 0.02 0.00 396996.75  159  266  266  266 
DATA 2010-05-26 22:51:14    0 11340000 0.00 0.03 0.00 396996.75  202  189  189  189 
DATA 2010-05-26 22:51:14    0 15240000 0.00 0.02 0.00 375996.75  175  254  254  254 
DATA 2010-05-26 22:52:14    0 13980000 0.00 0.01 0.00 106996.75  173  233  233  233 
DATA 2010-05-26 23:30:14    0 9360000 0.00 0.02 0.00 191996.75  176  156  156  156 
DATA 2010-05-26 23:31:14    0 11160000 0.00 0.02 0.00 218996.75  160  186  186  186 
DATA 2010-05-26 23:50:14    0 15960000 0.00 0.02 0.00 396996.75  100  266  266  266 
DATA 2010-05-26 23:51:14    0 8880000 0.00 0.04 0.00 396996.75  148  148  148  148 
DATA 2010-05-26 23:51:14    0 15600000 0.00 0.01 0.00 186996.75  111  260  260  260 
DATA 2010-05-26 23:51:14    0 15180000 0.00 0.03 0.00 396996.75  115  253  253  253 
DATA 2010-05-26 23:51:14    0 13980000 0.00 0.01 0.00 106996.75  114  233  233  233 
DATA 2010-05-26 23:51:14    0 11160000 0.00 0.02 0.00 206996.75  140  186  186  186 
