libgcj-java-placeholder.sh

This script is a placeholder for the /usr/bin/java
master link required by jpackage.org conventions.  libgcj's
rmiregistry, rmic and jar tools are now slave symlinks to these
masters, and are managed by the alternatives(8) system.

This change was necessary because the rmiregistry, rmic and jar tools
installed by previous versions of libgcj conflicted with symlinks
installed by jpackage.org JVM packages.
99.0 0.004203446826397646 0.9659520807061789 1980.0 116424.0
102.0 0.0031525851197982345 0.9691046658259771 1530.0 117954.0
105.0 0.0025220680958385876 0.9716267339218156 1260.0 119214.0
108.0 0.003993274485077764 0.9756200084068934 2052.0 121266.0
111.0 0.0029424127784783522 0.9785624211853718 1554.0 122820.0
114.0 0.0023118957545187053 0.9808743169398906 1254.0 124074.0
117.0 0.0014712063892391761 0.9823455233291297 819.0 124893.0
120.0 0.0016813787305590584 0.9840269020596888 960.0 125853.0
123.0 0.0014712063892391761 0.9854981084489279 861.0 126714.0
126.0 8.406893652795292E-4 0.9863387978142074 504.0 127218.0
129.0 0.0016813787305590584 0.9880201765447665 1032.0 128250.0
132.0 0.0010508617065994115 0.9890710382513659 660.0 128910.0
135.0 0.0012610340479192938 0.9903320722992852 810.0 129720.0
138.0 2.101723413198823E-4 0.9905422446406051 138.0 129858.0
141.0 8.406893652795292E-4 0.9913829340058846 564.0 130422.0
144.0 0.0012610340479192938 0.992643968053804 864.0 131286.0
147.0 0.0012610340479192938 0.9939050021017233 882.0 132168.0
150.0 4.203446826397646E-4 0.994325346784363 300.0 132468.0
153.0 4.203446826397646E-4 0.9947456914670028 306.0 132774.0
156.0 0.0010508617065994115 0.9957965531736022 780.0 133554.0
159.0 4.203446826397646E-4 0.9962168978562419 318.0 133872.0
162.0 0.0 0.9962168978562419 0.0 133872.0
165.0 4.203446826397646E-4 0.9966372425388816 330.0 134202.0
168.0 0.0 0.9966372425388816 0.0 134202.0
171.0 4.203446826397646E-4 0.9970575872215214 342.0 134544.0
174.0 6.305170239596469E-4 0.997688104245481 522.0 135066.0
177.0 4.203446826397646E-4 0.9981084489281208 354.0 135420.0
180.0 0.0 0.9981084489281208 0.0 135420.0
183.0 8.406893652795292E-4 0.9989491382934003 732.0 136152.0
186.0 0.0 0.9989491382934003 0.0 136152.0
189.0 4.203446826397646E-4 0.99936948297604 378.0 136530.0
192.0 2.101723413198823E-4 0.9995796553173599 192.0 136722.0
195.0 0.0 0.9995796553173599 0.0 136722.0
198.0 0.0 0.9995796553173599 0.0 136722.0
201.0 0.0 0.9995796553173599 0.0 136722.0
204.0 0.0 0.9995796553173599 0.0 136722.0
207.0 0.0 0.9995796553173599 0.0 136722.0
210.0 0.0 0.9995796553173599 0.0 136722.0
213.0 0.0 0.9995796553173599 0.0 136722.0
216.0 0.0 0.9995796553173599 0.0 136722.0
219.0 0.0 0.9995796553173599 0.0 136722.0
222.0 0.0 0.9995796553173599 0.0 136722.0
225.0 0.0 0.9995796553173599 0.0 136722.0
228.0 0.0 0.9995796553173599 0.0 136722.0
231.0 0.0 0.9995796553173599 0.0 136722.0
234.0 0.0 0.9995796553173599 0.0 136722.0
237.0 0.0 0.9995796553173599 0.0 136722.0
240.0 0.0 0.9995796553173599 0.0 136722.0
243.0 0.0 0.9995796553173599 0.0 136722.0
246.0 0.0 0.9995796553173599 0.0 136722.0
249.0 0.0 0.9995796553173599 0.0 136722.0
252.0 2.101723413198823E-4 0.9997898276586799 252.0 136974.0
255.0 2.101723413198823E-4 0.9999999999999998 255.0 137229.0
258.0 0.0 0.9999999999999998 0.0 137229.0
261.0 0.0 0.9999999999999998 0.0 137229.0
264.0 0.0 0.9999999999999998 0.0 137229.0
267.0 0.0 0.9999999999999998 0.0 137229.0
270.0 0.0 0.9999999999999998 0.0 137229.0
273.0 0.0 0.9999999999999998 0.0 137229.0
276.0 0.0 0.9999999999999998 0.0 137229.0
279.0 0.0 0.9999999999999998 0.0 137229.0
282.0 0.0 0.9999999999999998 0.0 137229.0
285.0 0.0 0.9999999999999998 0.0 137229.0
288.0 0.0 0.9999999999999998 0.0 137229.0
291.0 0.0 0.9999999999999998 0.0 137229.0
294.0 0.0 0.9999999999999998 0.0 137229.0
297.0 0.0 0.9999999999999998 0.0 137229.0
