libgcj-java-placeholder.sh

This script is a placeholder for the /usr/bin/java
master link required by jpackage.org conventions.  libgcj's
rmiregistry, rmic and jar tools are now slave symlinks to these
masters, and are managed by the alternatives(8) system.

This change was necessary because the rmiregistry, rmic and jar tools
installed by previous versions of libgcj conflicted with symlinks
installed by jpackage.org JVM packages.
324.0 0.0 0.9950940310711363 0.0 132090.0
330.0 8.176614881439084E-4 0.9959116925592801 660.0 132750.0
336.0 4.088307440719542E-4 0.9963205233033521 336.0 133086.0
342.0 0.0 0.9963205233033521 0.0 133086.0
348.0 0.0 0.9963205233033521 0.0 133086.0
354.0 0.0 0.9963205233033521 0.0 133086.0
360.0 0.0 0.9963205233033521 0.0 133086.0
366.0 0.0 0.9963205233033521 0.0 133086.0
372.0 0.0 0.9963205233033521 0.0 133086.0
378.0 4.088307440719542E-4 0.996729354047424 378.0 133464.0
384.0 4.088307440719542E-4 0.997138184791496 384.0 133848.0
390.0 4.088307440719542E-4 0.9975470155355679 390.0 134238.0
396.0 0.0 0.9975470155355679 0.0 134238.0
402.0 0.0 0.9975470155355679 0.0 134238.0
408.0 0.0 0.9975470155355679 0.0 134238.0
414.0 0.0 0.9975470155355679 0.0 134238.0
420.0 4.088307440719542E-4 0.9979558462796398 420.0 134658.0
426.0 0.0 0.9979558462796398 0.0 134658.0
432.0 0.0 0.9979558462796398 0.0 134658.0
438.0 0.0 0.9979558462796398 0.0 134658.0
444.0 4.088307440719542E-4 0.9983646770237118 444.0 135102.0
450.0 0.0 0.9983646770237118 0.0 135102.0
456.0 0.0 0.9983646770237118 0.0 135102.0
462.0 4.088307440719542E-4 0.9987735077677837 462.0 135564.0
468.0 4.088307440719542E-4 0.9991823385118557 468.0 136032.0
474.0 0.0 0.9991823385118557 0.0 136032.0
480.0 0.0 0.9991823385118557 0.0 136032.0
486.0 0.0 0.9991823385118557 0.0 136032.0
492.0 0.0 0.9991823385118557 0.0 136032.0
498.0 0.0 0.9991823385118557 0.0 136032.0
504.0 0.0 0.9991823385118557 0.0 136032.0
510.0 4.088307440719542E-4 0.9995911692559276 510.0 136542.0
516.0 0.0 0.9995911692559276 0.0 136542.0
522.0 0.0 0.9995911692559276 0.0 136542.0
528.0 0.0 0.9995911692559276 0.0 136542.0
534.0 0.0 0.9995911692559276 0.0 136542.0
540.0 4.088307440719542E-4 0.9999999999999996 540.0 137082.0
546.0 0.0 0.9999999999999996 0.0 137082.0
552.0 0.0 0.9999999999999996 0.0 137082.0
558.0 0.0 0.9999999999999996 0.0 137082.0
564.0 0.0 0.9999999999999996 0.0 137082.0
570.0 0.0 0.9999999999999996 0.0 137082.0
576.0 0.0 0.9999999999999996 0.0 137082.0
582.0 0.0 0.9999999999999996 0.0 137082.0
588.0 0.0 0.9999999999999996 0.0 137082.0
594.0 0.0 0.9999999999999996 0.0 137082.0
