libgcj-java-placeholder.sh

This script is a placeholder for the /usr/bin/java
master link required by jpackage.org conventions.  libgcj's
rmiregistry, rmic and jar tools are now slave symlinks to these
masters, and are managed by the alternatives(8) system.

This change was necessary because the rmiregistry, rmic and jar tools
installed by previous versions of libgcj conflicted with symlinks
installed by jpackage.org JVM packages.
672.0 0.00641025641025641 0.9535256410256406 2688.0 107832.0
696.0 0.0 0.9535256410256406 0.0 107832.0
720.0 0.003205128205128205 0.9567307692307688 1440.0 109272.0
744.0 0.003205128205128205 0.959935897435897 1488.0 110760.0
768.0 0.0 0.959935897435897 0.0 110760.0
792.0 0.0016025641025641025 0.9615384615384611 792.0 111552.0
816.0 0.0016025641025641025 0.9631410256410252 816.0 112368.0
840.0 0.008012820512820512 0.9711538461538457 4200.0 116568.0
864.0 0.0 0.9711538461538457 0.0 116568.0
888.0 0.004807692307692308 0.975961538461538 2664.0 119232.0
912.0 0.0 0.975961538461538 0.0 119232.0
936.0 0.0 0.975961538461538 0.0 119232.0
960.0 0.0 0.975961538461538 0.0 119232.0
984.0 0.004807692307692308 0.9807692307692303 2952.0 122184.0
1008.0 0.0016025641025641025 0.9823717948717944 1008.0 123192.0
1032.0 0.0 0.9823717948717944 0.0 123192.0
1056.0 0.0016025641025641025 0.9839743589743585 1056.0 124248.0
1080.0 0.0016025641025641025 0.9855769230769226 1080.0 125328.0
1104.0 0.0016025641025641025 0.9871794871794867 1104.0 126432.0
1128.0 0.0016025641025641025 0.9887820512820508 1128.0 127560.0
1152.0 0.0016025641025641025 0.9903846153846149 1152.0 128712.0
1176.0 0.0 0.9903846153846149 0.0 128712.0
1200.0 0.0016025641025641025 0.991987179487179 1200.0 129912.0
1224.0 0.0 0.991987179487179 0.0 129912.0
1248.0 0.0 0.991987179487179 0.0 129912.0
1272.0 0.0016025641025641025 0.9935897435897431 1272.0 131184.0
1296.0 0.0016025641025641025 0.9951923076923072 1296.0 132480.0
1320.0 0.0 0.9951923076923072 0.0 132480.0
1344.0 0.0 0.9951923076923072 0.0 132480.0
1368.0 0.0016025641025641025 0.9967948717948713 1368.0 133848.0
1392.0 0.0 0.9967948717948713 0.0 133848.0
1416.0 0.0 0.9967948717948713 0.0 133848.0
1440.0 0.0 0.9967948717948713 0.0 133848.0
1464.0 0.0 0.9967948717948713 0.0 133848.0
1488.0 0.0016025641025641025 0.9983974358974353 1488.0 135336.0
1512.0 0.0 0.9983974358974353 0.0 135336.0
1536.0 0.0 0.9983974358974353 0.0 135336.0
1560.0 0.0 0.9983974358974353 0.0 135336.0
1584.0 0.0 0.9983974358974353 0.0 135336.0
1608.0 0.0 0.9983974358974353 0.0 135336.0
1632.0 0.0 0.9983974358974353 0.0 135336.0
1656.0 0.0016025641025641025 0.9999999999999994 1656.0 136992.0
1680.0 0.0 0.9999999999999994 0.0 136992.0
1704.0 0.0 0.9999999999999994 0.0 136992.0
1728.0 0.0 0.9999999999999994 0.0 136992.0
1752.0 0.0 0.9999999999999994 0.0 136992.0
1776.0 0.0 0.9999999999999994 0.0 136992.0
1800.0 0.0 0.9999999999999994 0.0 136992.0
1824.0 0.0 0.9999999999999994 0.0 136992.0
1848.0 0.0 0.9999999999999994 0.0 136992.0
1872.0 0.0 0.9999999999999994 0.0 136992.0
1896.0 0.0 0.9999999999999994 0.0 136992.0
1920.0 0.0 0.9999999999999994 0.0 136992.0
1944.0 0.0 0.9999999999999994 0.0 136992.0
1968.0 0.0 0.9999999999999994 0.0 136992.0
1992.0 0.0 0.9999999999999994 0.0 136992.0
2016.0 0.0 0.9999999999999994 0.0 136992.0
2040.0 0.0 0.9999999999999994 0.0 136992.0
2064.0 0.0 0.9999999999999994 0.0 136992.0
2088.0 0.0 0.9999999999999994 0.0 136992.0
2112.0 0.0 0.9999999999999994 0.0 136992.0
2136.0 0.0 0.9999999999999994 0.0 136992.0
2160.0 0.0 0.9999999999999994 0.0 136992.0
2184.0 0.0 0.9999999999999994 0.0 136992.0
2208.0 0.0 0.9999999999999994 0.0 136992.0
2232.0 0.0 0.9999999999999994 0.0 136992.0
2256.0 0.0 0.9999999999999994 0.0 136992.0
2280.0 0.0 0.9999999999999994 0.0 136992.0
2304.0 0.0 0.9999999999999994 0.0 136992.0
2328.0 0.0 0.9999999999999994 0.0 136992.0
2352.0 0.0 0.9999999999999994 0.0 136992.0
2376.0 0.0 0.9999999999999994 0.0 136992.0
