0.52 0.48 0.00 RN: Avg: 0.4754 Max: 0.4761 Min: 0.4733 Std: 0.0012
0.52 0.48 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.52 0.48 0.00 XT: Avg: 0.9687 Max: 0.9770 Min: 0.9462 Std: 0.0137
0.54 0.46 0.00 EL: Avg: 0.6063 Max: 0.6193 Min: 0.5842 Std: 0.0143
0.54 0.46 0.00 PR: Avg: 2.2930 Max: 2.3026 Min: 2.2718 Std: 0.0143
0.54 0.46 0.00 SM: Avg: 0.2476 Max: 0.2500 Min: 0.2423 Std: 0.0036
0.54 0.46 0.00 LM: Avg: 0.6409 Max: 0.6504 Min: 0.6196 Std: 0.0143
0.54 0.46 0.00 RN: Avg: 0.4753 Max: 0.4761 Min: 0.4733 Std: 0.0013
0.54 0.46 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.54 0.46 0.00 XT: Avg: 0.9674 Max: 0.9770 Min: 0.9462 Std: 0.0143
0.56 0.44 0.00 EL: Avg: 0.6131 Max: 0.6275 Min: 0.5890 Std: 0.0141
0.56 0.44 0.00 PR: Avg: 2.2936 Max: 2.3026 Min: 2.2718 Std: 0.0140
0.56 0.44 0.00 SM: Avg: 0.2478 Max: 0.2500 Min: 0.2423 Std: 0.0035
0.56 0.44 0.00 LM: Avg: 0.6414 Max: 0.6504 Min: 0.6101 Std: 0.0142
0.56 0.44 0.00 RN: Avg: 0.4753 Max: 0.4761 Min: 0.4733 Std: 0.0013
0.56 0.44 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.56 0.44 0.00 XT: Avg: 0.9681 Max: 0.9770 Min: 0.9462 Std: 0.0140
0.58 0.42 0.00 EL: Avg: 0.6171 Max: 0.6370 Min: 0.5977 Std: 0.0143
0.58 0.42 0.00 PR: Avg: 2.2903 Max: 2.3071 Min: 2.2718 Std: 0.0152
0.58 0.42 0.00 SM: Avg: 0.2469 Max: 0.2511 Min: 0.2423 Std: 0.0038
0.58 0.42 0.00 LM: Avg: 0.6381 Max: 0.6550 Min: 0.6196 Std: 0.0152
0.58 0.42 0.00 RN: Avg: 0.4750 Max: 0.4764 Min: 0.4733 Std: 0.0014
0.58 0.42 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.58 0.42 0.00 XT: Avg: 0.9647 Max: 0.9815 Min: 0.9462 Std: 0.0152
0.60 0.40 0.00 EL: Avg: 0.6218 Max: 0.6424 Min: 0.6024 Std: 0.0149
0.60 0.40 0.00 PR: Avg: 2.2904 Max: 2.3071 Min: 2.2718 Std: 0.0153
0.60 0.40 0.00 SM: Avg: 0.2470 Max: 0.2511 Min: 0.2423 Std: 0.0038
0.60 0.40 0.00 LM: Avg: 0.6382 Max: 0.6550 Min: 0.6196 Std: 0.0153
0.60 0.40 0.00 RN: Avg: 0.4750 Max: 0.4764 Min: 0.4733 Std: 0.0014
0.60 0.40 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.60 0.40 0.00 XT: Avg: 0.9648 Max: 0.9815 Min: 0.9462 Std: 0.0153
0.62 0.38 0.00 EL: Avg: 0.6282 Max: 0.6471 Min: 0.6071 Std: 0.0141
0.62 0.38 0.00 PR: Avg: 2.2920 Max: 2.3071 Min: 2.2718 Std: 0.0150
0.62 0.38 0.00 SM: Avg: 0.2474 Max: 0.2511 Min: 0.2423 Std: 0.0037
0.62 0.38 0.00 LM: Avg: 0.6399 Max: 0.6550 Min: 0.6196 Std: 0.0150
0.62 0.38 0.00 RN: Avg: 0.4752 Max: 0.4764 Min: 0.4733 Std: 0.0014
0.62 0.38 0.00 TD: Avg: 0.0000 Max: 0.0000 Min: 0.0000 Std: 0.0000
0.62 0.38 0.00 XT: Avg: 0.9664 Max: 0.9815 Min: 0.9462 Std: 0.0150
0.64 0.36 0.00 EL: Avg: 0.6388 Max: 0.6559 Min: 0.6195 Std: 0.0120
