2008-07-04 12:00:00 10.25 10.261528888888888 7.083333333333333 8.75 7.083333333333333
2008-07-05 12:00:00 10.25 10.2685475 7.083333333333333 8.083333333333334 6.5
2008-07-06 12:00:00 10.25 10.276136944444444 7.083333333333333 7.5 5.916666666666667
2008-07-07 12:00:00 10.25 10.284291944444444 7.083333333333333 7.0 5.416666666666667
2008-07-08 12:00:00 10.25 10.2930075 7.083333333333333 6.5 4.916666666666667
2008-07-09 12:00:00 10.25 10.302278055555556 7.083333333333333 6.0 4.416666666666667
2008-07-10 12:00:00 10.416666666666666 10.312098055555555 7.083333333333333 5.583333333333333 3.9166666666666665
2008-07-11 12:00:00 10.416666666666666 10.322461111111112 7.166666666666667 5.0 3.4166666666666665
2008-07-12 12:00:00 10.416666666666666 10.333361111111111 7.25 4.416666666666667 2.8333333333333335
2008-07-13 12:00:00 10.416666666666666 10.344791388888888 7.25 3.75 2.1666666666666665
2008-07-14 12:00:00 10.416666666666666 10.356745 7.25 3.0 1.4166666666666667
2008-07-15 12:00:00 10.416666666666666 10.369214722222223 7.25 2.0833333333333335 0.5
2008-07-16 12:00:00 10.416666666666666 10.382193611111111 7.25 1.1666666666666667 0.0
2008-07-17 12:00:00 10.416666666666666 10.395673888888888 7.25 0.25 0.0
2008-07-18 12:00:00 10.416666666666666 10.409648055555556 7.333333333333333 0.5 0.0
2008-07-19 12:00:00 10.416666666666666 10.424107777777778 7.333333333333333 1.0833333333333333 0.0
2008-07-20 12:00:00 10.5 10.439045277777778 7.333333333333333 1.6666666666666667 0.08333333333333333
2008-07-21 12:00:00 10.5 10.454452222222223 7.416666666666667 2.1666666666666665 0.6666666666666666
2008-07-22 12:00:00 10.5 10.470320277777779 7.416666666666667 2.6666666666666665 1.1666666666666667
2008-07-23 12:00:00 10.5 10.486640833333333 7.416666666666667 3.1666666666666665 1.6666666666666667
2008-07-24 12:00:00 10.583333333333334 10.503405277777778 7.416666666666667 3.8333333333333335 2.25
2008-07-25 12:00:00 10.583333333333334 10.520605 7.5 4.416666666666667 2.8333333333333335
2008-07-26 12:00:00 10.583333333333334 10.538231111111111 7.5 5.166666666666667 3.5833333333333335
2008-07-27 12:00:00 10.583333333333334 10.556275 7.5 6.083333333333333 4.5
2008-07-28 12:00:00 10.583333333333334 10.574727222222222 7.583333333333333 7.0 5.5
2008-07-29 12:00:00 10.666666666666666 10.593579166666666 7.583333333333333 8.166666666666666 6.666666666666667
2008-07-30 12:00:00 10.666666666666666 10.612821666666667 7.583333333333333 9.333333333333334 7.583333333333333
2008-07-31 12:00:00 10.666666666666666 10.632445555555556 7.666666666666667 10.5 7.666666666666667
2008-08-01 12:00:00 10.666666666666666 10.652441944444444 7.666666666666667 10.5 7.666666666666667
2008-08-02 12:00:00 10.75 10.672801944444444 7.666666666666667 9.833333333333334 7.666666666666667
2008-08-03 12:00:00 10.75 10.693515833333333 7.75 9.333333333333334 7.75
2008-08-04 12:00:00 10.75 10.714575277777778 7.75 8.75 7.25
2008-08-05 12:00:00 10.75 10.735970833333333 7.75 8.25 6.75
2008-08-06 12:00:00 10.75 10.757693611111112 7.75 7.75 6.25
2008-08-07 12:00:00 10.75 10.779734722222223 7.833333333333333 7.25 5.833333333333333
2008-08-08 12:00:00 10.916666666666666 10.802085277777778 7.916666666666667 6.75 5.25
2008-08-09 12:00:00 10.916666666666666 10.824736388888889 7.916666666666667 6.083333333333333 4.583333333333333
2008-08-10 12:00:00 10.916666666666666 10.847679166666667 7.916666666666667 5.333333333333333 3.8333333333333335
2008-08-11 12:00:00 10.916666666666666 10.870905277777778 7.916666666666667 4.5 3.0
